ticker,archetype,sector,asof,status,latest_period,n_periods,overall,blk_Earnings_Quality,blk_Revenue_Quality,blk_Cash_Conversion,blk_Working_Capital_Stress,blk_Capital_Integrity,blk_Capex_Discipline,blk_Balance_Sheet_Stress,blk_Narrative_Drift,c_total_accruals,c_accrual_trend,c_beneish_m_score,c_beneish_tata,c_receivables_growth_spread,c_beneish_dsri,c_deferred_revenue_growth_spread,c_dso_trend,c_cfo_to_net_income,c_fcf_to_net_income,c_fcf_margin,c_fcf_margin_trend,c_inventory_growth_spread,c_dio_trend,c_working_capital_swing_to_income,c_sbc_to_revenue,c_sbc_to_cfo,c_diluted_share_growth,c_net_share_count_change,c_buyback_offset_ratio,c_issuance_pressure,c_capex_growth_spread,c_capex_to_da,c_capex_intensity_regime_shift,c_incremental_revenue_per_capex,c_net_debt_to_ebitda,c_interest_coverage,c_current_ratio,c_debt_to_assets,c_leverage_change,c_asset_quality_proxy,c_intangibles_to_assets,c_adjustment_recurrence_ratio,c_recurring_adjustment_terms,c_kpi_removals,c_disclosure_volume_change,rel_3m,rel_6m,rel_12m,op_margin_chg_4q,fcf_margin_chg_4q,ni_growth_fwd_4q,non_reliance_24m
OXY,energy,Energy,2025-06-14,ok,2025-03-31,8,41.4,41.2,25.0,67.3,24.1,45.2,43.9,34.1,,,41.2,,,24.0,22.7,,29.6,,,49.6,85.0,23.4,25.0,,,,,64.3,,16.5,30.3,20.0,39.7,83.3,,,54.5,33.3,25.3,20.0,,,,,,-0.03910764393184252,-0.23945808287519355,-0.049252558751324615,,-0.0454497172170108,0.5256778309409889,0
DVN,energy,Energy,2021-06-14,ok,2021-03-31,8,39.0,38.1,43.0,46.5,,16.2,58.7,32.2,,17.5,72.4,,22.1,57.1,37.6,,25.0,10.0,65.9,47.8,85.0,,,,10.0,10.0,,34.7,,,,22.1,88.0,,,,46.1,41.9,20.0,20.0,,,,,,-0.03815122881927646,0.4394646401907658,1.667390410849046,,,6.505376344086022,0
DVN,energy,Energy,2021-09-13,ok,2021-06-30,8,29.1,31.3,21.2,24.6,,22.9,44.7,34.1,,12.6,63.7,,14.7,20.0,20.0,,25.0,10.0,10.0,12.1,81.0,,,,10.0,10.0,46.5,30.1,,,25.0,20.0,88.0,,,,54.9,38.0,20.0,20.0,,,,,,0.47252317256770704,0.9477709599311203,1.6808607840589085,,,18.12727272727273,0
DVN,energy,Energy,2021-12-14,ok,2021-09-30,8,25.4,31.7,21.2,12.0,,16.2,44.7,31.0,,13.9,62.1,,16.5,20.0,20.0,,25.0,10.0,10.0,10.0,20.0,,,,10.0,10.0,20.0,30.0,,,25.0,20.0,88.0,,,,44.7,36.0,22.1,20.0,,,,,,0.3788410410231591,0.9303835027539961,0.7833604786938763,,,4.240663900414938,0
DVN,energy,Energy,2022-03-16,ok,2021-12-31,8,25.6,39.0,21.2,22.1,,11.5,25.0,30.1,,23.4,65.3,,26.3,20.0,20.0,,25.0,23.4,,,20.0,,,,10.0,10.0,,15.8,,,,,25.0,,,,36.2,36.0,30.0,20.0,,,,,,0.45344820124239105,0.47516989175702384,0.038456988772676004,,0.1028019968808424,1.1477920227920229,0
DVN,energy,Energy,2022-06-14,ok,2022-03-31,8,44.6,62.3,57.4,,,16.6,,29.5,,,62.3,,,68.3,52.7,,44.0,,,,20.0,,,,10.0,,,25.3,20.0,,,,,,,,38.8,34.7,24.4,20.0,,,,,,-0.014097869915479677,-0.16649685977337547,-0.4453053472443591,,0.011442687250900252,0.6844308035714286,0
DVN,energy,Energy,2022-09-13,ok,2022-06-30,8,34.6,61.0,21.2,,,17.3,,25.5,,,61.0,,,20.0,20.0,,25.0,,,,20.0,,,,10.0,,20.0,24.1,20.0,,,,,,,,29.2,32.9,20.7,20.0,,,,,,-0.1155217238215297,-0.3193758551011966,-0.378607088382792,,-0.09986473347462921,-0.08840304182509506,0
DVN,energy,Energy,2022-12-14,ok,2022-09-30,8,35.2,59.2,21.2,,,18.3,32.2,33.5,,,59.2,,,20.0,20.0,,25.0,,,,20.0,,,,10.0,,20.0,28.7,20.0,,35.9,22.4,25.0,42.9,,,47.1,33.5,33.7,20.0,,,,,,-0.22583776881484463,-0.28297850692762283,-0.4292427972570938,,-0.11600264551901959,-0.39635787806809186,0
DVN,energy,Energy,2023-03-16,ok,2022-12-31,8,39.2,62.0,25.2,,,18.1,49.7,31.1,,,62.0,,,24.5,23.5,,28.5,,,,26.3,,,,10.0,,,30.4,20.0,,57.0,28.6,25.0,82.4,,,42.3,33.2,28.7,20.0,,,,,,-0.03412277164251676,-0.0318309969462256,-0.23888529201824693,,-0.12415077811946859,-0.3800364781959874,0
DVN,energy,Energy,2023-06-14,ok,2023-03-31,8,31.7,22.0,32.8,35.7,36.3,12.7,57.5,34.2,,16.3,30.8,,18.7,32.6,29.7,,37.3,10.0,49.3,14.3,85.0,56.4,,16.2,10.0,10.0,,15.9,20.0,,54.7,38.6,48.5,85.0,,,50.6,33.5,31.6,20.0,,,,,,0.01663905320776693,-0.17182804641856186,-0.2866323302873409,,-0.08390056434275339,-0.4467450720556568,0
DVN,energy,Energy,2023-09-13,ok,2023-06-30,8,30.2,20.6,24.1,43.0,18.6,16.5,58.9,35.8,,15.8,27.8,,18.2,20.4,20.3,,35.3,10.0,63.5,32.9,85.0,22.3,,15.0,10.0,10.0,20.0,28.8,20.0,,35.6,39.8,76.3,85.0,,,56.8,33.5,30.2,20.0,,,,,,-0.17902563012025274,-0.18188576121196998,-0.45307955067640193,,-0.0015946417424334558,-0.2713242961418144,0
DVN,energy,Energy,2023-12-14,ok,2023-09-30,8,30.1,19.1,38.0,24.6,27.6,22.2,55.6,34.7,,14.7,25.5,,17.2,39.6,31.4,,43.6,10.0,27.4,10.0,61.0,24.4,,30.8,10.0,10.0,20.0,30.0,70.0,,25.0,30.6,82.8,85.0,,,57.7,32.4,24.6,20.0,,,,,,-0.02933240137030535,-0.13284505945394987,-0.5530977713875327,,0.01674672576404848,-0.10912906610703044,0
DVN,energy,Energy,2024-03-15,ok,2023-12-31,8,28.4,24.0,21.2,26.1,31.3,14.3,57.8,33.5,,17.8,33.7,,20.4,20.0,20.0,,25.0,10.0,45.2,10.0,46.4,47.6,,15.0,10.0,10.0,,23.3,20.0,,32.0,32.0,82.1,85.0,,,51.5,32.1,28.4,20.0,,,,,,-0.10051433926285902,-0.2593707987409679,-0.34125925971473225,,0.013239221532516832,-0.2262637068734956,0
DVN,energy,Energy,2024-06-14,ok,2024-03-31,8,24.2,13.0,37.4,13.0,17.5,15.0,51.9,33.6,,11.1,15.0,,13.4,40.7,34.1,,35.9,10.0,10.0,10.0,25.0,20.0,,15.0,10.0,10.0,,26.5,20.0,,25.3,27.1,70.5,85.0,,,53.0,31.5,27.1,20.0,,,,,,-0.16056735688603563,-0.3634117451957978,-0.3435267805288077,,4.696191433220531e-05,-0.16437125748502995,0
DVN,energy,Energy,2024-09-13,ok,2024-06-30,8,27.0,23.7,21.2,32.6,25.2,15.5,41.7,32.8,,16.7,34.8,,19.2,20.0,20.0,,25.0,10.0,47.0,19.2,67.5,35.4,,15.0,10.0,10.0,20.0,23.1,20.0,,26.6,27.0,34.8,78.3,,,49.3,31.3,28.8,20.0,,,,,,-0.2134531065791926,-0.09582002897824649,-0.26485336074499544,,-0.015861598991740555,-0.18546078992558673,0
DVN,energy,Energy,2024-12-14,ok,2024-09-30,8,29.8,22.0,47.4,15.5,33.8,22.4,39.6,37.4,,15.8,31.2,,19.0,52.4,44.7,,42.1,10.0,23.2,10.0,20.8,52.6,,15.0,10.0,10.0,20.0,64.5,20.0,,25.0,23.1,25.0,85.0,,,49.4,34.4,48.4,20.0,,,,,,0.18147924297183304,0.07860067241572832,-0.0018007267147379658,,-0.01884513166648169,-0.19876325088339222,0
DVN,energy,Energy,2025-03-16,ok,2024-12-31,8,24.2,20.4,21.5,19.5,30.0,13.8,36.0,36.8,,14.9,28.9,,17.2,20.0,20.0,,25.9,10.0,10.0,16.7,50.9,20.0,,40.0,10.0,10.0,,21.0,20.0,,25.0,20.0,25.0,72.8,,,53.2,35.9,38.2,20.0,,,,,,-0.07285730686840786,-0.16066841081032912,0.22728351454448537,,-0.0023967457065671716,-0.0867611475976495,0
DVN,energy,Energy,2025-06-14,ok,2025-03-31,8,22.1,14.3,25.2,12.4,31.0,14.0,35.5,33.9,,10.9,19.2,,13.0,24.6,23.0,,28.9,10.0,10.0,10.0,22.0,46.9,,15.0,10.0,10.0,,22.0,20.0,,25.0,20.7,25.0,70.4,,,51.0,35.4,27.8,20.0,,,,,,-0.08121554119453833,-0.07717846434282882,0.018333010683298623,,-0.011511061171229048,-0.18738803296309567,0
SLB,energy,Energy Services,2021-06-14,ok,2021-03-31,8,38.7,46.5,31.9,37.0,51.7,19.1,39.0,46.3,,24.1,85.0,,27.0,35.0,30.6,,28.2,10.0,35.0,45.6,78.3,30.2,,73.2,10.0,19.6,,33.6,,,25.0,20.0,25.0,85.0,,49.5,40.1,44.6,29.4,57.2,51.2,,,,,-0.22435364092627985,-0.19608231598869863,0.42839762126773684,0.02281967940038651,0.05075047473640808,1.7358424199788955,0
SLB,energy,Energy Services,2021-09-13,ok,2021-06-30,8,28.6,34.8,21.2,13.0,36.1,16.5,41.0,44.9,,19.3,61.1,,21.8,20.0,20.0,,25.0,10.0,10.0,15.0,20.0,20.0,,52.1,10.0,10.0,21.1,30.1,,,48.9,20.0,25.0,64.3,,42.9,36.3,45.4,34.1,58.3,52.3,,,,,0.04964508972520587,0.5489558011437038,0.49727720711003165,0.027883139327093853,-0.008418003189000961,1.563600782778865,0
SLB,energy,Energy Services,2021-12-14,ok,2021-09-30,8,25.9,36.7,21.2,14.4,17.5,17.1,33.0,41.9,,21.2,63.1,,23.9,20.0,20.0,,25.0,10.0,10.0,21.9,20.0,20.0,,15.0,10.0,10.0,21.6,32.5,,,32.1,20.0,25.0,52.3,,36.3,41.4,41.3,20.0,57.9,52.0,,,,,0.3372494592435653,0.5850677934979868,0.849969860775888,0.031947559197501585,-0.023685606248529542,0.7998790810157195,0
SLB,energy,Energy Services,2022-03-16,ok,2021-12-31,8,25.8,19.1,21.2,12.0,44.7,15.1,42.9,41.4,,15.3,24.6,,17.7,20.0,20.0,,25.0,10.0,10.0,10.0,20.0,20.0,,69.3,10.0,10.0,,30.4,,,63.6,20.0,26.6,52.7,,35.0,43.9,37.5,20.0,57.5,51.3,,,,,0.2268985674558439,0.15264541760968597,0.28574027898711507,0.03924542037150888,-0.08187714675620773,0.8288144603934078,0
SLB,energy,Energy Services,2022-06-14,ok,2022-03-31,8,48.1,39.6,40.2,83.7,59.4,33.2,33.1,41.6,,30.4,54.3,,33.4,47.9,40.4,,26.4,88.6,90.0,65.8,85.0,54.9,,63.9,10.0,60.0,,36.0,,,25.0,20.0,32.8,53.7,,34.6,43.0,36.7,26.8,56.6,50.6,,,,,-0.12465622767413487,0.10643610779355117,-0.07529449571904379,0.029859005344777506,-0.0579397398856137,0.847036328871893,0
SLB,energy,Energy Services,2022-09-13,ok,2022-06-30,8,40.0,41.2,21.2,79.6,38.3,18.5,32.9,37.5,,32.8,54.6,,35.7,20.0,20.0,,25.0,83.3,87.5,57.9,85.0,20.0,,56.6,10.0,17.4,21.0,30.5,,,29.0,21.8,35.1,44.3,,26.5,37.4,35.3,24.3,54.6,49.5,,,,,0.26163041335069614,0.18876343493927084,0.46550765051077536,0.02408865908186575,0.01696656184018748,0.5030534351145038,0
SLB,energy,Energy Services,2022-12-14,ok,2022-09-30,8,21.6,22.4,21.2,13.6,17.5,17.0,29.3,34.3,,20.4,24.2,,23.2,20.0,20.0,,25.0,10.0,10.0,17.8,20.0,20.0,,15.0,10.0,10.0,21.6,32.1,,,25.0,20.0,34.4,36.7,,21.1,34.9,33.2,20.1,52.6,48.0,,,,,-0.09449463925573354,-0.1565813430846955,-0.14354028803524477,0.015286203804784737,0.00829303263634397,0.3953644608666443,0
SLB,energy,Energy Services,2023-03-16,ok,2022-12-31,8,23.7,24.1,21.9,18.7,17.5,15.3,38.7,34.5,,21.2,27.7,,23.9,21.0,20.6,,25.0,10.0,22.1,22.7,25.9,20.0,,15.0,10.0,10.0,,31.3,,,57.2,21.3,30.4,38.7,,17.5,42.6,29.6,20.0,52.4,48.8,,,,,-0.07874442784000002,0.19273162476169925,-0.13803308311688944,0.010147434697264535,0.0693175164960602,0.22151162790697673,0
SLB,energy,Energy Services,2023-06-14,ok,2023-03-31,8,45.4,40.7,44.1,82.1,55.5,20.6,29.2,36.0,,33.3,52.3,,36.3,43.9,36.2,,54.4,86.2,90.0,62.1,85.0,42.4,,68.6,10.0,24.5,,33.0,,,25.0,25.4,27.9,38.5,,20.0,42.2,29.4,29.2,52.0,48.5,,,,,0.2746194486776017,-0.03401528173073198,-0.330536340456024,0.009579162197468821,0.06516656805412717,0.12215320910973085,0
SLB,energy,Energy Services,2023-09-13,ok,2023-06-30,8,22.8,22.5,24.9,14.2,17.5,15.8,34.8,35.6,,21.1,23.3,,23.9,20.0,20.0,,39.4,10.0,10.0,21.2,20.0,20.0,,15.0,10.0,10.0,20.0,27.8,,,33.5,30.0,27.0,48.1,,18.6,38.6,30.3,35.4,51.0,47.4,,,,,-0.23018084391121962,-0.2746793438398296,-0.6014995134412585,,0.02336115536600132,0.12112747587607922,0
SLB,energy,Energy Services,2023-12-14,ok,2023-09-30,8,23.0,22.0,29.1,14.5,17.5,16.5,33.2,33.1,,21.3,21.4,,24.1,25.7,23.7,,41.8,10.0,12.0,20.1,20.0,20.0,,15.0,10.0,10.0,20.0,31.3,,,25.0,20.0,27.1,59.6,,17.0,37.0,29.3,25.1,49.8,46.2,,,,,-0.06926596126617279,-0.32500687758026847,-0.5229849256786249,,0.04428916656798991,0.07799711121810303,0
SLB,energy,Energy Services,2024-03-15,ok,2023-12-31,8,23.4,14.1,21.2,12.0,48.1,15.6,36.4,32.1,,12.8,15.0,,15.3,20.0,20.0,,25.0,10.0,10.0,10.0,20.0,20.0,,76.3,10.0,10.0,,32.3,,,41.5,20.0,25.9,54.1,,13.6,38.9,27.6,21.4,49.9,47.7,,,,,-0.2461284934985295,-0.3334938787369691,-0.3255930231905879,,-0.009724143421290576,0.06163731556401714,0
SLB,energy,Energy Services,2024-06-14,ok,2024-03-31,8,44.9,43.7,37.8,82.4,52.7,22.1,32.3,32.4,,34.3,58.8,,37.3,41.0,34.4,,36.6,87.3,90.0,61.7,85.0,37.1,,68.4,10.0,30.5,,31.1,,,25.0,21.8,25.0,56.9,,13.0,36.3,27.4,29.2,49.8,47.6,,,,,-0.09461882912953146,-0.1727535937819602,-0.25717000155802183,,-0.0004598957134064052,-0.03367158671586716,0
SLB,energy,Energy Services,2024-09-13,ok,2024-06-30,8,26.0,26.7,22.8,25.3,19.5,15.3,35.6,40.0,,23.0,31.5,,25.9,20.0,20.0,,31.2,10.4,32.1,28.9,39.3,20.0,,19.1,10.0,10.0,20.0,25.0,,,34.2,26.2,25.0,55.3,,,30.4,29.6,43.1,49.5,47.4,,,,,-0.04354968001754789,0.03834627324039919,-0.2907124302299008,,0.00395804591484647,-0.07315968289920725,0
SLB,energy,Energy Services,2024-12-14,ok,2024-09-30,8,21.9,17.5,21.2,12.0,27.2,15.5,32.6,37.0,,17.4,16.3,,19.9,20.0,20.0,,25.0,10.0,10.0,10.0,20.0,23.3,,31.1,10.0,10.0,20.0,25.9,,,25.0,20.0,25.0,59.3,,,31.0,28.8,26.1,49.3,46.9,,,,,0.10723846430911332,-0.07597166465619143,-0.14199927858780603,,-0.03248521751998268,-0.18602054488610986,0
SLB,energy,Energy Services,2025-03-16,ok,2024-12-31,8,23.0,18.9,21.2,12.3,25.3,13.5,44.1,36.7,,17.1,20.6,,19.5,20.0,20.0,,25.0,10.0,10.0,11.5,20.0,20.0,,30.6,10.0,10.0,,24.0,,,50.5,20.0,25.0,74.8,,,32.5,27.5,23.5,48.8,47.5,,,,,-0.19177686864338195,-0.3060422781330271,-0.05259880421946006,,0.0029697987499669176,-0.24366733916162295,0
SLB,energy,Energy Services,2025-06-14,ok,2025-03-31,8,43.3,35.2,53.8,63.7,59.1,12.5,39.0,39.4,,26.7,48.8,,29.7,54.9,47.4,,60.0,52.2,73.1,50.7,85.0,51.0,,67.1,10.0,13.8,,15.0,,,25.0,20.1,25.0,85.0,,,43.2,26.5,24.8,48.7,47.4,,,,,-0.10915067221539188,-0.03542584468942356,0.19630764228669362,,-0.010399453994495073,-0.2054892601431981,0
HAL,energy,Energy Services,2021-06-14,ok,2021-03-31,8,33.6,42.4,21.2,46.1,17.5,,39.0,25.9,,24.5,72.9,,27.5,20.0,20.0,,25.0,15.3,56.2,51.4,82.2,20.0,,15.0,,,,31.0,,,25.0,20.0,25.0,85.0,,,18.7,,,33.2,,,,,,-0.18553030698194695,-0.09591600324969729,0.7138638891543682,0.012065745838565317,-0.04761462693302981,1.881683731513083,0
HAL,energy,Energy Services,2021-09-13,ok,2021-06-30,8,30.4,39.2,21.2,30.3,24.5,25.1,43.8,25.3,,22.4,67.7,,25.2,20.0,20.0,,25.0,10.0,24.0,42.5,61.6,20.0,,29.0,,,20.8,30.7,,,73.1,20.0,25.0,46.4,,,18.1,,,32.4,,,,,,0.11552245954387708,0.8486481190155323,0.5511911015067795,-0.0433666972933309,-0.0337118977375517,8.875862068965517,0
HAL,energy,Energy Services,2021-12-14,ok,2021-09-30,8,23.9,30.8,21.2,15.5,18.6,28.1,25.7,25.8,,19.5,49.4,,22.2,20.0,20.0,,25.0,10.0,10.0,27.5,20.0,20.0,,17.2,,,23.4,34.3,,,25.0,20.0,25.0,31.8,,,16.6,,,35.0,,,,,,0.5744515866284863,0.7705933863663234,0.7735039240473042,0.04238016986152446,-0.0435856469666178,3.371859296482412,0
HAL,energy,Energy Services,2022-03-16,ok,2021-12-31,8,35.4,42.2,21.2,49.9,18.7,,39.2,32.4,,28.9,64.4,,31.8,20.0,20.0,,25.0,52.2,65.4,34.8,41.5,20.0,,17.4,,,,33.2,,,63.6,31.0,25.0,30.7,,,17.9,48.7,,36.1,,,,,,0.17721292302686464,-0.031509937648601105,-0.019459883898824026,0.046252915383936805,-0.017523524723140393,0.0789293067947838,0
HAL,energy,Energy Services,2022-06-14,ok,2022-03-31,8,48.6,43.0,36.8,87.0,56.3,,29.0,28.2,,33.5,58.2,,36.5,44.1,36.1,,25.0,95.0,90.0,71.2,85.0,42.6,,70.1,,,,33.2,,,25.0,20.0,29.0,40.9,,,19.7,,,36.6,,,,,,-0.22766259629239072,-0.06782071972268477,-0.29678007248083216,0.05281689330068236,0.011113348482141829,0.2645161290322581,0
HAL,energy,Energy Services,2022-09-13,ok,2022-06-30,8,28.6,24.1,21.2,28.0,51.2,29.1,24.4,28.0,,21.4,27.2,,24.2,20.0,20.0,,25.0,10.0,10.0,50.8,59.3,20.0,,82.5,,,25.0,34.6,,,25.0,20.0,26.5,25.1,,,20.2,,,35.7,,,,,,0.16153502680718201,0.052302030717225056,0.30820071470342536,0.1006613673343383,0.04283693735151085,0.7185754189944135,0
HAL,energy,Energy Services,2022-12-14,ok,2022-09-30,8,23.7,24.0,21.2,20.9,21.4,25.2,26.8,28.1,,22.2,25.5,,25.0,20.0,20.0,,25.0,10.0,27.7,32.5,20.0,23.8,,19.1,,,20.8,31.0,,,31.7,22.2,26.8,24.7,,,21.1,,,35.2,,,,,,-0.16170004851243502,-0.2138381671486671,-0.2006960483516821,0.020745671527119425,0.04379661880062851,0.5132183908045977,0
HAL,energy,Energy Services,2023-03-16,ok,2022-12-31,8,22.0,18.4,21.2,14.0,17.5,,36.7,31.0,,18.4,16.8,,21.0,20.0,20.0,,25.0,10.0,10.0,20.2,20.0,20.0,,15.0,,,,26.7,,,52.6,34.5,25.0,31.0,,,21.8,40.1,,34.2,,,,,,-0.061023508451348185,0.23917411281460543,-0.079421373393602,0.009504949852190248,0.03640753176889984,0.678117048346056,0
HAL,energy,Energy Services,2023-06-14,ok,2023-03-31,8,48.2,46.6,42.3,84.1,48.2,,26.3,27.1,,38.5,59.4,,41.4,46.0,37.3,,42.1,90.3,90.0,65.1,85.0,33.7,,62.6,,,,28.4,,,25.0,23.4,25.0,31.3,,,20.5,,,33.8,,,,,,0.28834471933088524,0.007522607241580159,-0.213394599478671,-0.0020428046622405494,0.042081768087632816,0.3229591836734694,0
HAL,energy,Energy Services,2023-09-13,ok,2023-06-30,8,22.0,18.8,21.2,14.7,20.6,23.0,35.0,27.1,,19.4,16.1,,22.1,20.0,20.0,,25.0,10.0,10.0,23.3,20.0,23.3,,18.0,,,20.0,27.0,,,34.1,27.1,25.0,52.3,,,20.4,,,33.8,,,,,,-0.21746761428096018,-0.2560762355925804,-0.5976856576957477,0.0025539231030025367,0.01658644304298733,0.0938642828118651,0
HAL,energy,Energy Services,2023-12-14,ok,2023-09-30,8,28.5,25.5,27.5,29.2,24.7,23.0,46.4,26.8,,23.0,28.3,,25.9,28.7,25.8,,27.6,14.0,50.9,36.4,21.4,27.1,,22.4,,,20.0,27.1,,,52.4,37.4,29.0,63.6,,,20.4,,,33.2,,,,,,-0.038527355423557674,-0.22726205117712917,-0.5099401522859754,-0.025782398198381934,0.02198429229085118,-0.03266236232434486,0
HAL,energy,Energy Services,2024-03-15,ok,2023-12-31,8,22.5,16.1,21.2,12.9,25.1,,42.2,27.5,,15.9,15.0,,18.3,20.0,20.0,,25.0,10.0,10.0,14.5,20.0,20.0,,30.2,,,,25.9,,,25.0,36.5,32.0,77.4,,,21.6,,,33.4,,,,,,-0.18771272389444293,-0.3464226715838825,-0.44285745353481687,-0.018220767373622437,0.01621460363736711,-0.051933282789992416,0
HAL,energy,Energy Services,2024-06-14,ok,2024-03-31,8,38.8,34.8,29.1,65.0,28.6,,41.1,27.1,,27.9,45.6,,30.9,29.7,26.4,,31.6,54.6,77.0,51.9,81.4,20.0,,37.2,,,,26.0,,,25.0,27.6,33.1,79.1,,,20.6,,,33.5,,,,,,-0.17235903545761344,-0.23927931044640904,-0.4197422899098874,-0.09049079988758364,-0.00027867814665480384,-0.19051291939838025,0
HAL,energy,Energy Services,2024-09-13,ok,2024-06-30,8,25.4,22.7,32.7,16.4,17.8,23.4,43.4,26.6,,20.5,25.1,,23.3,29.7,26.5,,45.7,10.0,16.5,23.9,20.0,20.6,,15.0,,,20.0,27.9,,,28.9,28.4,32.9,83.4,,,20.5,,,32.6,,,,,,-0.03641513291007081,-0.09642149390181765,-0.36622825361500577,-0.04498247190479851,-0.006309288446750508,-0.3083209509658247,0
HAL,energy,Energy Services,2024-12-14,ok,2024-09-30,8,27.3,24.4,31.7,25.0,23.1,22.7,41.1,26.2,,21.8,27.4,,24.6,26.4,24.4,,50.1,10.0,31.7,34.1,33.7,20.0,,26.2,,,20.0,26.3,,,25.0,27.7,27.1,85.0,,,19.4,,,32.9,,,,,,-0.0320539485605249,-0.1767010480896023,-0.11382494949715949,-0.08931605606961059,-0.020204346016358593,-0.48606203376521395,0
HAL,energy,Energy Services,2025-03-16,ok,2024-12-31,8,27.8,15.6,24.3,12.6,37.6,,49.6,45.4,,15.1,15.0,,17.5,20.0,20.0,,37.2,10.0,10.0,13.1,20.0,20.0,,55.2,,,,21.1,,,47.7,36.2,27.1,85.0,77.1,,21.8,38.1,,31.6,,,,,,-0.14981466937525978,-0.267461131772187,0.2956056739313364,-0.034259890338252386,-0.0313720957415516,-0.4870051979208317,0
HAL,energy,Energy Services,2025-06-14,ok,2025-03-31,8,36.2,29.1,36.5,49.3,33.2,,39.6,28.3,,23.0,38.3,,25.8,32.9,28.9,,52.4,10.0,70.5,55.8,85.0,28.9,,37.5,,,,22.8,,,25.0,22.7,25.3,85.0,,,22.8,,,33.8,,,,,,-0.11234671599939228,0.1213895311236537,0.3745601862160637,0.046129852835530796,-0.027783557497281522,-0.26631729394949977,0
JPM,bank_financial,Banks,2021-06-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2021-09-13,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2021-12-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2022-03-16,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2022-06-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2022-09-13,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2022-12-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2023-03-16,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2023-06-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2023-09-13,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2023-12-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2024-03-15,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2024-06-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2024-09-13,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2024-12-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2025-03-16,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,bank_financial,Banks,2025-06-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,bank_financial,Banks,2021-06-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,bank_financial,Banks,2021-09-13,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,bank_financial,Banks,2021-12-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,bank_financial,Banks,2022-03-16,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,bank_financial,Banks,2022-06-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,bank_financial,Banks,2022-09-13,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,bank_financial,Banks,2022-12-14,excluded_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
