ticker,archetype,sector,asof,status,latest_period,n_periods,overall,blk_Earnings_Quality,blk_Revenue_Quality,blk_Cash_Conversion,blk_Working_Capital_Stress,blk_Capital_Integrity,blk_Capex_Discipline,blk_Balance_Sheet_Stress,blk_Narrative_Drift,c_total_accruals,c_accrual_trend,c_beneish_m_score,c_receivables_growth_spread,c_dso_trend,c_cfo_to_net_income,c_fcf_margin,c_fcf_margin_trend,c_inventory_growth_spread,c_dio_trend,c_diluted_share_growth,c_issuance_pressure,c_capex_growth_spread,c_capex_to_da,c_capex_intensity_regime_shift,c_net_debt_to_ebitda,c_interest_coverage,c_current_ratio,c_debt_to_assets,c_leverage_change,c_kpi_removals,c_disclosure_volume_change,c_risk_factor_expansion,rel_3m,rel_6m,rel_12m,op_margin_chg_4q,fcf_margin_chg_4q,ni_growth_fwd_4q,non_reliance_24m
TDG,serial_acquirer,Aerospace,2023-12-14,ok,2023-09-30,8,24.3,26.5,28.2,20.9,22.0,,23.9,,,23.8,29.7,,23.8,35.8,25.1,12.3,22.1,20.0,25.0,,,25.0,20.8,25.0,,,15.0,,,,,,0.1022153908586676,0.16888076951730246,0.06633785581804186,-0.030821505002381122,0.050310644446714875,0.3204930662557781,0
TDG,serial_acquirer,Aerospace,2024-03-15,ok,2023-12-30,8,27.8,27.4,28.6,16.7,22.0,,23.7,48.5,,22.2,25.2,34.5,24.2,36.1,18.7,10.0,20.0,20.0,25.0,,,25.0,20.0,25.0,,,15.0,82.0,65.1,,,,0.0399261529851751,0.06369624584664257,0.11197743169170016,0.04563280532912167,0.03302213963553252,0.2568870523415978,0
TDG,serial_acquirer,Aerospace,2024-06-14,ok,2024-03-30,8,28.4,27.0,21.8,16.9,22.0,21.3,32.2,51.8,,22.4,27.3,31.4,20.0,25.0,19.1,10.0,20.0,20.0,25.0,21.3,,38.8,31.1,25.0,79.9,,15.0,82.0,20.8,,,,0.020063219477162608,-0.09345561913531575,0.03871149643818983,0.009132421198056129,0.011478176606869589,0.2256608639587363,0
TDG,serial_acquirer,Aerospace,2024-09-13,ok,2024-06-29,8,26.9,25.2,21.8,15.8,26.6,21.3,24.3,51.9,,21.0,25.6,29.1,20.0,25.0,16.8,10.0,20.0,20.0,36.5,21.3,,25.0,22.4,25.0,80.4,,15.0,82.0,20.0,,,,-0.12101848359341749,0.03157683664608624,-0.13484287780525928,0.007960843382707361,-0.010253605461421705,0.16315472606863335,0
TDG,serial_acquirer,Aerospace,2024-12-14,ok,2024-09-30,8,27.2,24.3,21.8,15.9,22.0,,23.7,55.2,,20.6,26.9,25.7,20.0,25.0,15.3,10.0,22.9,20.0,25.0,,,25.0,20.0,25.0,79.3,,28.8,82.0,20.0,,,,0.127971438240996,0.13832140513310753,-0.0740373717981948,0.04502389773997317,-0.029097857655759923,0.2100350058343057,0
TDG,serial_acquirer,Aerospace,2025-03-16,ok,2024-12-28,8,31.7,25.0,22.0,16.8,43.0,,25.7,66.8,,20.2,27.2,28.1,20.1,25.3,15.8,10.0,25.4,20.7,76.3,,,28.8,21.5,25.3,86.7,69.2,15.0,82.0,85.0,,,,-0.015465733069004006,-0.16262646627919053,-0.23621694014513184,-0.02952586441986954,-0.03775733154233446,0.11013698630136987,0
TDG,serial_acquirer,Aerospace,2025-06-14,ok,2025-03-29,8,31.9,30.1,33.5,23.0,24.6,20.0,28.1,57.6,,22.5,36.3,32.4,26.7,45.4,20.7,10.0,39.8,22.2,28.3,20.0,,28.9,31.0,25.0,84.9,68.8,15.0,82.0,20.0,,,,-0.13865466016683659,-0.16854386984029435,-0.25762317755580866,0.0021200819072692556,-0.02928338262553798,0.09521304576538664,0
HEI,serial_acquirer,Aerospace,2021-06-14,ok,2021-04-30,8,20.8,18.6,21.8,15.9,27.0,20.4,30.0,16.6,,11.6,23.4,21.5,20.0,25.0,10.0,10.0,32.3,21.1,35.8,20.4,,37.9,20.0,28.5,18.3,12.0,15.0,21.3,20.0,,,,-0.17591312003875315,-0.10539256911867234,0.05412042393156258,0.020541594352068676,-0.035804627873730205,0.298435125158969,0
HEI,serial_acquirer,Aerospace,2021-09-13,ok,2021-07-31,8,22.0,21.4,21.8,15.7,22.0,20.8,37.4,14.7,,10.7,25.7,28.5,20.0,25.0,10.0,10.0,31.3,20.0,25.0,20.8,,55.2,20.0,29.9,13.8,12.0,15.0,16.2,20.0,,,,0.09187137280527957,0.1980814079129235,0.3163107471599428,0.012286590116419749,-0.039689442008009945,0.21408631477619125,0
HEI,serial_acquirer,Aerospace,2021-12-14,ok,2021-07-31,8,22.0,21.4,21.8,15.7,22.0,20.8,37.4,14.7,,10.7,25.7,28.5,20.0,25.0,10.0,10.0,31.3,20.0,25.0,20.8,,55.2,20.0,29.9,13.8,12.0,15.0,16.2,20.0,,,,0.09853724182678292,0.1411345540040858,0.25233903584768613,0.012286590116419749,-0.039689442008009945,0.21408631477619125,0
HEI,serial_acquirer,Aerospace,2022-03-16,ok,2022-01-31,8,23.9,30.9,21.8,23.2,22.0,,25.2,15.9,,17.0,47.3,31.0,20.0,25.0,10.3,10.2,58.8,20.0,25.0,,,25.0,25.6,25.0,13.8,12.0,15.0,15.0,29.9,,,,0.052873778999018795,0.14863297101611295,0.21599176982761348,0.0069203986417422925,-0.013670094440689867,0.11616465706843034,0
HEI,serial_acquirer,Aerospace,2022-06-14,ok,2022-04-30,8,25.7,32.9,33.3,25.7,22.0,20.0,24.3,16.5,,18.9,47.7,34.6,28.0,42.5,14.0,12.2,59.7,20.0,25.0,20.0,,26.3,20.6,25.0,14.8,12.0,15.0,15.0,32.8,,,,0.09897704188399303,0.09649920900344111,0.044286828889858354,0.0005155709699188049,-0.02057079272802495,0.12843031276688505,0
HEI,serial_acquirer,Aerospace,2022-09-13,ok,2022-07-31,8,23.5,27.6,33.1,21.6,22.0,20.0,23.7,15.2,,17.3,33.1,33.3,28.3,41.6,11.3,11.6,49.5,20.0,25.0,20.0,,25.0,20.0,25.0,13.0,12.0,15.0,15.0,26.4,,,,0.014962753128991757,0.08060977943458991,-0.07382380683457379,-0.01943775487698171,-0.036766179629296736,0.16691774365479997,0
HEI,serial_acquirer,Aerospace,2022-12-14,ok,2022-07-31,8,23.5,27.6,33.1,21.6,22.0,20.0,23.7,15.2,,17.3,33.1,33.3,28.3,41.6,11.3,11.6,49.5,20.0,25.0,20.0,,25.0,20.0,25.0,13.0,12.0,15.0,15.0,26.4,,,,0.05905602051847314,-0.053741011863548405,-0.03583578626515549,-0.01943775487698171,-0.036766179629296736,0.16691774365479997,0
HEI,serial_acquirer,Aerospace,2023-03-16,ok,2023-01-31,8,27.7,24.6,40.0,19.4,46.3,,26.0,26.2,,17.2,29.5,27.9,33.6,51.2,10.0,12.8,42.6,29.9,70.9,,,25.0,28.8,25.0,26.9,12.0,15.0,21.3,75.0,,,,-0.1327524724005974,-0.15246921404441338,-0.19900367154784426,-0.007411092453804918,-0.05231486539232086,0.18862376705302963,0
HEI,serial_acquirer,Aerospace,2023-06-14,ok,2023-04-30,8,28.0,29.2,29.1,26.8,42.2,20.1,31.3,20.1,,20.1,41.2,28.2,25.1,36.0,15.8,16.6,56.4,29.4,61.3,20.1,,41.3,24.0,25.0,25.8,15.1,15.0,20.5,26.2,,,,-0.029035386146471387,0.04498485089616633,0.10800953020116832,-0.009463438547299807,-0.025825631309487063,0.17307107075849915,0
HEI,serial_acquirer,Aerospace,2023-09-13,ok,2023-07-31,8,28.7,28.8,25.5,30.3,36.0,20.4,31.8,25.9,,22.0,44.2,22.9,22.7,30.5,19.1,18.9,61.1,26.0,51.1,20.4,,44.6,20.0,25.9,20.9,18.9,15.0,27.0,65.4,,,,0.07861955587730529,-0.023660457062431473,0.30882244233669875,0.011516069926937433,-0.006465150179963491,0.2025119912223749,0
HEI,serial_acquirer,Aerospace,2023-12-14,ok,2023-07-31,8,28.7,28.8,25.5,30.3,36.0,20.4,31.8,25.9,,22.0,44.2,22.9,22.7,30.5,19.1,18.9,61.1,26.0,51.1,20.4,,44.6,20.0,25.9,20.9,18.9,15.0,27.0,65.4,,,,-0.06638622484735945,0.07891494137676713,0.1345731907128349,0.011516069926937433,-0.006465150179963491,0.2025119912223749,0
HEI,serial_acquirer,Aerospace,2024-03-15,ok,2024-01-31,8,30.1,28.1,22.3,29.6,38.1,,24.7,40.9,,22.1,31.9,30.8,20.4,25.7,18.1,22.5,56.7,27.4,54.1,,,25.0,22.5,26.0,56.6,50.8,15.0,40.1,28.9,,,,0.13826584748312198,0.2939744368112933,0.2910238810103758,0.019105797304560246,0.041858966811968684,0.3341406692736563,0
HEI,serial_acquirer,Aerospace,2024-06-14,ok,2024-04-30,8,27.2,24.5,22.7,22.4,44.8,20.9,24.9,36.8,,19.9,24.2,29.4,20.7,26.4,13.3,21.2,39.8,29.9,67.0,20.9,,25.0,24.5,25.2,50.5,46.1,15.0,38.1,22.1,,,,0.12481222090337885,0.021239830953417416,0.2681423898382924,0.007122869041372021,0.041982504678085814,0.3557917675217069,0
HEI,serial_acquirer,Aerospace,2024-09-13,ok,2024-07-31,8,27.7,25.9,33.8,18.6,50.8,21.3,23.7,32.6,,18.6,22.7,36.0,28.9,42.3,10.6,19.8,31.3,33.7,76.4,21.3,,25.0,20.0,25.0,39.9,43.2,15.0,35.5,20.0,,,,-0.09367560205372516,0.0014642491985223938,0.03560236112838333,0.012797625409886965,0.03597505202792836,0.3430595985744391,0
HEI,serial_acquirer,Aerospace,2024-12-14,ok,2024-07-31,8,27.7,25.9,33.8,18.6,50.8,21.3,23.7,32.6,,18.6,22.7,36.0,28.9,42.3,10.6,19.8,31.3,33.7,76.4,21.3,,25.0,20.0,25.0,39.9,43.2,15.0,35.5,20.0,,,,0.060327380671609476,0.21261638542265116,0.04735986051516061,0.012797625409886965,0.03597505202792836,0.3430595985744391,0
HEI,serial_acquirer,Aerospace,2025-03-16,ok,2025-01-31,8,24.3,23.3,21.8,13.9,23.0,,31.2,33.2,,17.3,25.6,27.5,20.0,25.0,10.0,14.5,20.0,20.0,27.4,,,37.2,29.9,25.0,43.3,36.3,15.0,34.8,32.5,,,,0.10345540273403997,0.07017369669977236,-0.07122419207440078,0.0003668066732036013,0.005825130633980019,0.25601111099360907,0
HEI,serial_acquirer,Aerospace,2025-06-14,ok,2025-04-30,8,23.3,23.0,24.9,13.6,25.1,20.6,28.2,29.7,,16.2,25.2,28.0,22.0,29.9,10.0,12.9,20.7,20.0,32.7,20.6,,32.0,26.4,25.2,39.9,32.8,15.0,33.2,21.9,,,,-0.03716425274610691,-0.10981301695645951,-0.13421778358133585,0.028690484190663113,0.00319057130514952,0.31382515852402526,0
XOM,energy,Energy,2021-06-14,ok,2021-03-31,8,28.6,12.3,36.6,37.2,,,23.7,41.0,,10.0,15.0,,31.1,46.3,,53.6,20.8,,,,,25.0,20.0,25.0,,,69.9,18.5,20.0,,,,-0.14801034876708574,-0.06976738341125799,0.729312029567306,,0.12211393375002337,2.350261780104712,0
XOM,energy,Energy,2021-09-13,ok,2021-06-30,8,25.1,12.3,21.8,29.5,,,23.7,42.1,,10.0,15.0,,20.0,25.0,,39.0,20.0,,,,,25.0,20.0,25.0,,,66.3,18.4,29.6,,,,0.09579732346103031,0.5752210514915043,0.9067981836277511,,0.07214591125737652,3.921980495123781,0
XOM,energy,Energy,2021-12-14,ok,2021-09-30,8,25.0,16.4,21.8,25.8,,,23.7,39.9,,10.0,24.1,,20.0,25.0,,31.6,20.0,,,,,25.0,20.0,25.0,,,62.6,18.0,27.6,,,,0.32050361681497774,0.7511905099740696,0.9235506587783896,,0.059008459653100295,9.789830508474576,0
XOM,energy,Energy,2022-03-16,ok,2021-12-31,8,27.4,34.7,21.8,16.2,,,23.7,38.4,,10.0,64.4,,20.0,25.0,10.0,23.1,20.0,,,,,25.0,20.0,25.0,,,52.8,19.0,36.2,,,,0.37290608521071456,0.35519186459707885,0.43151304476098673,,0.015332756609017215,1.4192708333333333,0
XOM,energy,Energy,2022-06-14,ok,2022-03-31,8,27.8,29.1,39.6,16.1,,,27.2,32.6,,10.0,52.0,,34.8,47.8,10.0,23.0,20.0,,,,,33.8,20.0,25.0,,,51.4,17.0,20.1,,,,-0.03379432695418583,0.051700146691132653,-0.06391834319427292,,0.015814646407701166,1.3920124079100427,0
XOM,energy,Energy,2022-09-13,ok,2022-06-30,8,24.3,28.3,21.8,15.7,,,23.7,31.3,,10.0,50.2,,20.0,25.0,10.0,21.3,20.0,,,,,25.0,20.0,25.0,,,46.9,15.7,23.6,,,,0.1027796354553272,0.08391533700841092,0.11994305068913436,,-0.016277263691368032,0.32785622593068037,0
XOM,energy,Energy,2022-12-14,ok,2022-09-30,8,23.6,22.0,21.8,15.0,,,31.5,29.1,,10.0,36.4,,20.0,25.0,10.0,18.6,20.2,,,,,44.6,20.0,25.0,,,38.0,15.6,29.3,,,,-0.03963411376089321,-0.10995287518613406,-0.21829278497324578,,-0.041732916344712226,-0.20690320092556883,0
XOM,energy,Energy,2023-03-16,ok,2022-12-31,8,28.3,25.5,39.8,18.6,,,35.2,28.6,,10.0,44.2,,33.8,50.3,10.0,21.0,31.4,,,,,49.3,24.3,27.1,,,34.3,16.1,32.7,,,,-0.06443148210897176,0.04294270699252434,-0.16717851027829034,,-0.04331001531997801,-0.3539648367420165,0
XOM,energy,Energy,2023-06-14,ok,2023-03-31,8,27.6,29.1,21.8,19.6,,,40.0,26.1,,11.2,50.5,,20.0,25.0,11.5,20.8,32.5,,,,,56.4,28.3,29.9,,,32.1,15.6,27.7,,,,0.10230903135951785,-0.12697865258209018,-0.18542994972071236,,-0.047533072452412006,-0.46830928837737074,0
XOM,energy,Energy,2023-09-13,ok,2023-06-30,8,30.1,26.6,26.4,24.7,,,47.2,25.8,,11.8,44.3,,22.5,33.0,10.0,24.5,50.6,,,,,69.0,27.9,36.4,,,30.8,15.3,28.7,,,,-0.19329604836371095,-0.18698858189331136,-0.28823979516789444,,-0.02533018319555072,-0.3395204949729312,0
XOM,energy,Energy,2023-12-14,ok,2023-09-30,8,29.0,19.6,42.5,28.7,,,35.3,26.6,,10.3,30.8,,34.7,56.2,10.0,28.9,61.1,,,,,41.6,23.4,37.3,,,34.0,15.0,27.3,,,,0.021467247612267704,-0.0819961932220572,-0.19867531070988242,,-0.010871515938190912,-0.18064672988086555,0
XOM,energy,Energy,2024-03-15,ok,2023-12-31,8,26.4,17.2,25.4,29.2,,,34.3,28.6,,10.0,25.8,,22.2,31.0,10.0,31.6,60.6,,,,,41.1,20.0,37.5,,,31.0,16.0,37.4,,,,-0.07607695465812203,-0.07814710365372557,-0.05095303205193047,,-0.007888985279544,-0.06470424881977228,0
XOM,energy,Energy,2024-06-14,ok,2024-03-31,8,24.8,16.5,32.3,27.8,,,27.1,25.4,,10.0,24.3,,26.7,42.1,10.0,32.4,54.3,,,,,25.0,21.6,34.0,,,35.9,15.0,20.0,,,,0.0010075281200718766,-0.08774448196077289,-0.041146160623030115,,-0.012822235358975434,0.011371951219512195,0
XOM,energy,Energy,2024-09-13,ok,2024-06-30,8,25.5,20.0,30.8,25.6,,,27.0,27.9,,10.0,32.0,,26.4,38.5,10.0,32.9,45.7,,,,,28.4,22.3,29.1,,,37.0,15.0,27.1,,,,-0.06430511158184338,0.035353066742345396,-0.11275515428940697,,-0.00777162556961411,-0.09206674473067916,0
XOM,energy,Energy,2024-12-14,ok,2024-09-30,8,25.1,18.4,21.9,23.6,,,33.9,29.1,,10.0,28.6,,20.1,25.2,10.0,32.6,38.3,,,,,46.7,20.0,29.7,,,37.6,15.0,30.3,,,,0.1429824093416623,0.08817056252024458,-0.01455680039458529,,-0.022960532511569584,-0.11118694362017804,0
XOM,energy,Energy,2025-03-16,ok,2024-12-31,8,27.7,20.1,40.9,24.5,,,28.9,31.9,,10.0,32.2,,33.3,54.1,10.0,34.2,40.3,,,,,34.1,21.1,28.9,,,39.6,15.0,37.1,,,,-0.06798856429218558,-0.14382569577085014,0.2529522602314709,,-0.01730013634466797,-0.14358669833729215,0
XOM,energy,Energy,2025-06-14,ok,2025-03-31,8,28.1,21.0,40.0,26.2,,,31.3,28.6,,10.4,33.6,,32.2,53.7,10.0,36.3,44.5,,,,,38.5,21.0,30.8,,,43.2,15.0,20.4,,,,-0.06929940690098024,-0.07005824858057252,0.04759412525202067,,-0.024314114301623987,-0.23690953486268954,0
CVX,energy,Energy,2021-06-14,ok,2021-03-31,8,36.2,28.6,53.0,52.1,22.0,,23.7,,,10.0,51.0,,47.4,63.0,,52.1,52.1,20.0,25.0,,,25.0,20.0,25.0,,,49.6,,,,,,-0.13395436565429097,0.009535268502310235,0.7253020581153781,,0.13166054154955606,3.637733419188667,0
CVX,energy,Energy,2021-09-13,ok,2021-06-30,8,24.1,30.7,21.8,19.5,22.0,22.4,23.7,,,10.0,55.6,,20.0,25.0,10.0,35.4,20.0,20.0,25.0,22.4,,25.0,20.0,25.0,,,46.4,,,,,,0.16440454417585348,0.7994416605764335,0.7993760605362875,,0.069213579212996,7.090883746863675,0
CVX,energy,Energy,2021-12-14,ok,2021-09-30,8,22.1,25.6,21.8,17.6,22.0,20.0,23.7,,,10.0,44.3,,20.0,25.0,10.0,28.6,20.0,20.0,25.0,20.0,,25.0,20.0,25.0,,,41.2,,,,,,0.427806671720282,0.6161455559654104,0.6611962678472768,,0.058991325252712126,2.4469459868753156,0
CVX,energy,Energy,2022-03-16,ok,2021-12-31,8,22.7,21.2,21.8,15.9,22.0,,23.7,33.3,,10.0,34.7,,20.0,25.0,10.0,22.0,20.0,20.0,25.0,,,25.0,20.0,25.0,,,42.0,20.2,,,,,0.17691259297757,0.13394643079768787,0.08585412938146053,,0.02572990385331711,1.2756410256410255,0
CVX,energy,Energy,2022-06-14,ok,2022-03-31,8,20.5,21.0,21.8,15.7,22.0,,23.7,,,10.0,34.2,,20.0,25.0,10.0,21.2,20.0,20.0,25.0,,,25.0,20.0,25.0,,,33.4,,,,,,-0.0766969101956384,-0.03105431197626851,-0.22527829299811608,,0.008514622200234162,0.74860853432282,0
CVX,energy,Energy,2022-09-13,ok,2022-06-30,8,21.8,24.8,21.8,15.3,22.0,24.8,23.7,,,12.0,40.0,,20.0,25.0,10.0,20.0,20.0,20.0,25.0,24.8,,25.0,20.0,25.0,,,39.6,,,,,,0.054050875189492587,-0.01804990673872242,-0.07706075622759201,,-0.023399229539057514,0.04069326717662463,0
CVX,energy,Energy,2022-12-14,ok,2022-09-30,8,20.5,19.5,21.8,15.4,22.0,20.0,26.3,,,10.1,30.7,,20.0,25.0,10.0,17.9,22.4,20.0,25.0,20.0,,31.5,20.0,25.0,,,35.2,,,,,,-0.09285069587890804,-0.18405973041023438,-0.2977227425844754,,-0.05674330751078084,-0.2531779040478004,0
CVX,energy,Energy,2023-03-16,ok,2022-12-31,8,22.2,16.1,21.8,16.7,25.1,,33.1,24.9,,10.0,23.3,,20.0,25.0,10.0,17.6,27.7,22.1,29.7,,,48.6,20.0,25.0,,,31.4,15.1,,,,,-0.08572476862533351,-0.03155736888234628,-0.2695190880838494,,-0.05758967470054702,-0.3971830985915493,0
CVX,energy,Energy,2023-06-14,ok,2023-03-31,8,27.9,18.6,21.8,18.6,55.3,,42.2,,,10.0,28.9,,20.0,25.0,10.0,18.7,33.7,52.6,59.5,,,65.8,20.0,31.6,,,33.3,,,,,,0.040805334077377964,-0.14487915241568972,-0.24776152978034927,,-0.05642011544044724,-0.4324445064916934,0
CVX,energy,Energy,2023-09-13,ok,2023-06-30,8,30.2,24.3,21.8,25.8,55.9,20.0,41.3,,,11.9,39.1,,20.0,25.0,10.0,23.3,56.1,52.1,61.6,20.0,,57.9,22.0,36.9,,,33.3,,,,,,-0.17667249968149434,-0.20506523518942998,-0.39355560791435995,,-0.03104312473921693,-0.3791676323544019,0
CVX,energy,Energy,2023-12-14,ok,2023-09-30,8,34.8,26.2,40.1,31.4,41.9,20.6,50.0,,,13.3,41.6,,33.5,51.7,10.0,30.5,69.7,39.1,46.0,20.6,,72.1,24.8,43.7,,,42.3,,,,,,-0.04647859729835191,-0.12407807775839141,-0.26381305408714883,,-0.0021716691482006195,-0.3445760451800141,0
CVX,energy,Energy,2024-03-15,ok,2023-12-31,8,28.6,15.6,30.0,29.5,36.5,,38.2,30.8,,10.0,22.4,,26.0,37.1,10.0,30.6,62.7,32.2,42.9,,,45.0,20.0,44.5,,,41.3,15.0,,,,,-0.07388282582794581,-0.17451811166225562,-0.022893764219623636,,-0.022404348236446575,-0.17289719626168223,0
CVX,energy,Energy,2024-06-14,ok,2024-03-31,8,29.2,15.0,35.8,28.6,34.6,,42.1,,,10.0,21.1,,30.3,45.3,10.0,32.3,57.2,30.3,41.2,,,54.6,20.0,44.7,,,43.5,,,,,,-0.09856967346407342,-0.08998222157456603,-0.09930728651066212,,-0.023632730229629084,-0.22767747331135926,0
CVX,energy,Energy,2024-09-13,ok,2024-06-30,8,23.0,14.3,24.0,25.9,29.7,20.0,28.7,,,10.0,19.6,,21.7,28.2,10.0,33.0,46.7,27.4,33.0,20.0,,25.5,20.0,39.6,,,47.2,,,,,,0.032901855275144554,0.1634700726192002,0.0026724622029403733,,-0.006271218381807872,-0.26643912324676017,0
CVX,energy,Energy,2024-12-14,ok,2024-09-30,8,21.6,15.0,21.8,22.5,30.5,20.0,25.8,,,10.0,21.1,,20.0,25.0,10.0,31.7,35.1,27.4,35.1,20.0,,25.0,20.0,31.3,,,51.5,,,,,,0.18033615889000276,0.03615942560304897,-0.0937295940167564,,-0.013976014368864545,-0.23366443274293922,0
CVX,energy,Energy,2025-03-16,ok,2024-12-31,8,27.9,24.1,27.7,27.9,25.3,,25.0,37.6,,10.0,41.0,,24.3,33.6,10.0,37.1,50.1,25.5,25.0,,,25.6,20.0,28.3,,,51.9,16.1,,,,,-0.13458902567761533,-0.14192931462458458,0.12770506109157043,,0.012364225076725827,-0.3050847457627119,0
CVX,energy,Energy,2025-06-14,ok,2025-03-31,8,24.3,22.8,21.8,28.9,22.0,,23.7,,,10.0,38.1,,20.0,25.0,10.0,39.2,51.6,20.0,25.0,,,25.0,20.0,25.0,,,51.0,,,,,,0.006331223321282442,-0.08716406768566731,0.023447751311227005,,0.005234370276337469,-0.29868144467800495,0
OXY,energy,Energy,2021-06-14,ok,2021-03-31,8,33.4,25.5,49.6,25.3,68.6,15.8,23.7,44.7,,10.0,62.8,10.0,41.0,64.7,,30.6,20.0,54.4,90.0,,15.8,25.0,20.0,25.0,,,46.6,54.9,31.5,,,,-0.11082925703163005,-0.025286626557457392,1.2328066323470308,,0.24234654514539744,1.566491823511262,0
OXY,energy,Energy,2021-09-13,ok,2021-06-30,8,26.6,30.2,21.8,15.0,39.3,17.0,24.2,39.9,,10.0,73.3,14.5,20.0,25.0,,10.0,20.0,20.0,68.4,20.0,15.2,26.4,20.0,25.0,,,38.0,54.4,28.1,,,,0.09749530800626927,1.1515410364606167,1.5752766787806993,,0.1320883594093065,,0
OXY,energy,Energy,2021-12-14,ok,2021-09-30,8,29.7,39.2,21.8,15.0,22.0,24.4,45.0,,,10.0,74.2,,20.0,25.0,,10.0,20.0,20.0,25.0,39.3,15.5,78.3,20.0,25.0,,,50.8,,,,,,0.904736612913511,1.2826011438864229,1.3592432303668782,,0.07421150425603507,,0
OXY,energy,Energy,2022-03-16,ok,2021-12-31,8,27.4,34.5,47.4,12.7,22.0,,23.7,,,10.0,64.0,,43.2,54.7,10.0,10.0,20.0,20.0,25.0,,,25.0,20.0,25.0,,,43.7,,,,,,0.26653158915287134,0.3309296671278601,0.2001567056116258,,0.053162774228946164,,0
OXY,energy,Energy,2022-06-14,ok,2022-03-31,8,28.2,36.4,43.1,12.7,22.0,16.0,24.4,38.2,,10.0,68.1,,36.6,54.3,10.0,10.0,20.0,20.0,25.0,,16.0,25.0,20.0,27.2,,,47.2,43.0,20.0,,,,0.02447537088626839,-0.04476028064503512,-0.253581308074566,,-0.026319690190168388,,0
OXY,energy,Energy,2022-09-13,ok,2022-06-30,8,35.6,64.2,45.0,15.0,22.0,24.0,23.7,38.1,,,64.2,,39.6,54.5,,10.0,20.0,20.0,25.0,35.5,17.1,25.0,20.0,25.0,,,51.5,36.0,20.0,,,,-0.03709592956986085,-0.12530939626158133,-0.1232996099181034,,-0.0756732504350422,,0
OXY,energy,Energy,2022-12-14,ok,2022-09-30,8,26.5,,21.8,15.8,22.0,20.1,35.4,39.0,,,,,20.0,25.0,,10.0,21.5,20.0,25.0,20.0,20.1,54.4,20.0,25.0,,,49.9,35.1,26.6,,,,-0.06365833595191928,-0.19512771950487517,-0.2678710847224729,,-0.10097693530686438,,0
OXY,energy,Energy,2023-03-16,ok,2022-12-31,8,,,21.8,18.9,45.5,,42.2,,,,,,20.0,25.0,,10.0,27.7,24.1,77.7,,,62.8,20.0,35.4,,,47.7,,,,,,-0.12915686139145122,-0.004844567662826149,-0.2345227763979949,,0.07335769933163055,,0
OXY,energy,Energy,2023-06-14,ok,2023-03-31,8,32.1,11.5,21.8,19.9,74.9,,52.7,40.3,,10.0,15.0,10.0,20.0,25.0,10.0,10.0,47.2,64.9,90.0,,,75.8,20.0,51.3,,,50.3,33.4,32.1,,,,0.1202117286129325,-0.09957089703076505,-0.22244149516988898,,0.055137812597191915,,0
OXY,energy,Energy,2023-09-13,ok,2023-06-30,8,34.3,11.5,21.8,28.3,71.9,20.0,61.4,42.3,,10.0,15.0,10.0,20.0,25.0,10.0,10.0,78.6,59.8,90.0,20.0,,80.5,20.0,71.7,,,55.0,33.7,31.7,,,,-0.2027771299834098,-0.211992917482152,-0.49510275982455554,,0.07540442327765434,,0
OXY,energy,Energy,2023-12-14,ok,2023-09-30,8,34.7,11.5,39.4,30.0,60.1,18.2,57.5,41.2,,10.0,15.0,10.0,30.9,54.1,10.0,10.0,85.0,40.2,90.0,20.0,17.2,66.7,20.0,76.4,,,60.7,32.0,21.4,,,,-0.014890694829210016,-0.13537423711139618,-0.4970294345584678,,0.12609895805982577,,0
OXY,energy,Energy,2024-03-15,ok,2023-12-31,8,27.0,17.8,21.8,29.7,27.0,16.7,44.5,,,10.0,27.1,,20.0,25.0,10.0,10.0,83.7,28.3,25.0,,16.7,36.1,20.0,74.1,,,61.3,,,,,,-0.10593599379482765,-0.2823438348542813,-0.3440934798020009,,-0.03579794196430458,,0
OXY,energy,Energy,2024-06-14,ok,2024-03-31,8,31.6,20.0,29.0,31.3,22.0,20.5,48.7,42.6,,10.0,36.1,16.5,24.5,36.9,10.0,14.9,85.0,20.0,25.0,,20.5,47.9,21.6,71.5,,,59.0,31.0,29.6,,,,-0.17955508027999212,-0.3170726786490776,-0.3420047048235568,,0.017111996819371644,-0.2744735015042814,0
OXY,energy,Energy,2024-09-13,ok,2024-06-30,8,44.2,37.2,55.2,52.2,64.5,33.5,35.1,41.6,,,37.2,,47.0,69.6,,20.5,83.9,47.6,90.0,28.1,36.7,28.8,20.0,54.8,,,53.0,31.7,34.3,,,,-0.1303409924244553,-0.062249751957063504,-0.24395736610089924,,0.0860167978448671,-0.4746275102569639,0
OXY,energy,Energy,2024-12-14,ok,2024-09-30,8,37.0,,36.1,37.6,31.3,23.2,32.5,51.4,,,,,28.5,49.4,,17.0,58.3,35.5,25.0,33.1,17.3,31.2,20.0,44.2,,,54.9,37.2,60.3,,,,0.09936662550417497,0.0011282988221155144,-0.2570365277828284,,0.01437567693250874,-0.5143312101910829,0
OXY,energy,Energy,2025-03-16,ok,2024-12-31,8,35.8,,41.8,31.2,53.1,15.5,38.3,,,,,,34.1,55.4,,17.3,45.1,28.4,90.0,,15.5,43.2,20.0,47.1,,,58.6,,,,,,-0.10132760810561414,-0.14901238495431945,0.08211810307435741,,0.010796437230991773,-0.23034437946718647,0
